"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"57",57,25.9,23.48,15.34,7.24,3.12,7.08,10.78,11.1,8.14,62.32,58.36,47.7252109284323,92.34,70.46,0.204694845523573,0.236131744200156,0.123620968486884,0.164068632188081,0.527416639607136,0.427580301306821,0.0843358509556246,0.0530505577356854,0.112714507481591,0.1794304124072,0.0720024151525958,0.0624045565023272,0.0784732053058785,0.0680882425392532,0.682568701028872,0.455344649792382
"58",58,23.48,20.36,13.64,7.5,6.36,3.36,14.86,6,9.72,63.7,56.16,48.7702469093131,94.28,73.42,0.260283540339009,0.221171654907293,0.141877778481383,0.0901908202211206,0.547569036796632,0.403047625538309,0.268038408269171,0.0160629028385687,0.234631639291366,0.0139064679005389,0.0900894265486378,0.00388003962688395,0.0987963076242958,0.00526963733807963,0.648722950052146,0.40216260528052
"59",59,20.36,13.16,9.2,2.88,3.58,5,6.96,5.38,8.8,60.9,45.82,33.816606103058,82.04,69.7,0.191431582534447,0.149821682203077,0.135212698445003,0.0848560512315006,0.8047781032638,0.366783494774646,0.228654456745401,-0.0762972938768653,0.310023439120442,0.0259069835654555,0.244663927825713,0.0300824563293604,0.288345238419913,0.0324518672609223,0.763090631590632,0.406493094628451
"60",60,13.16,10.66,8.14,6.18,3.52,5.4,3.52,1.82,2.72,63.56,23.54,23.5528185037959,71.62,66.28,0.0867297917402948,0.0740154430914699,0.0418366251350964,0.0279047989644142,0.49258774566739,0.278659919686595,0.116998537816048,-0.000870708840865883,-0.0173892687584726,-0.0627923564595546,-0.00648984237296931,-0.0507480550065689,-0.00281730866325086,-0.0480312270657676,0.574421545774487,0.244470404796683
"61",61,10.66,12.52,7.16,3.16,5.84,1.6,2.78,2.5,3.84,61.54,26.86,21.9357755996909,70.66,65.38,0.0934906958032726,0.0749886667722071,0.0605781023057793,0.04022734444593,0.403728607476024,0.566969706787213,0.0911391070183267,-0.00915393973118603,0.147465240159433,-0.0320201252550534,0.0219205598323245,0.0371509779350337,0.0255070212525327,0.0409780518877329,0.696621878121878,0.288913118572454
"62",62,12.52,5.22,3.48,1.2,0.92,9.3,3.12,5.38,3.38,60.66,30.76,24.0890552841764,72.54,64.04,0.0895214425017286,0.116874602914871,0.054439611094597,0.0850575597825792,1.32245356921307,0.427730040241198,-0.043851347996181,0.0521408323898559,-0.0189571079003006,0.136059986510795,0.046806920203979,0.115309523809524,0.05211773180522,0.131184729740456,0.753,0.311488203888493
"63",63,5.22,6.2,4.44,12.42,4.24,4.04,1.24,0.92,2.1,63.94,11.14,24.9691180596327,68.2,66.04,0.0487667501417045,0.0313441878686692,0.0323891815915056,0.0142215112910519,0.169807588507687,0.347744230772745,0.039850872097195,0.0351547303150478,-0.172046704561069,-0.125358045788967,-0.180907359840022,-0.137171741742949,-0.163189590725376,-0.125311722664611,0.265997678018576,0.107810034109821
"64",64,6.2,15.86,3.3,0.42,9.18,0.64,6.32,3.52,10.8,54.06,43.24,28.0416648142468,74.7,64.86,0.228673170437699,0.131585721854113,0.182638371444677,0.0638097985386194,0.67212426709808,1.62918183314854,0.37800646332059,0.262876915939297,0.445760639334526,0.239076117257949,0.29902380952381,0.209258330592696,0.386662433753851,0.247066724709716,0.895142857142857,0.418694763721281
"65",65,15.86,9.4,7.5,2.56,0.42,5.56,3.28,1.64,7.24,50.34,29.96,22.3442436559777,62.5,57.58,0.168322864579746,0.0786428636905614,0.134909632776212,0.0321217345563393,0.757285471137431,0.230977589927435,0.159879664673902,0.101020873516943,0.167602022747443,0.137830419183775,0.138155989883645,0.0338528138528138,0.156960741051849,0.0380646917177147,0.750745976245976,0.354518756261525
"66",66,9.4,9.58,6.7,5.28,3.98,3.12,5.76,3.3,3.06,48.92,25,25.6035292120953,61.04,51.98,0.144239639470593,0.148579695153112,0.0607800044336044,0.0654699482702472,0.357354914758031,0.367819891658991,-0.0295339489971923,0.0737020878814999,-0.0242056919813171,-0.0717773915338247,-0.00315968182144653,-0.0460760554375105,0.00093152722351338,-0.0420818722976373,0.562919368213486,0.263859100622634
"67",67,9.58,10.48,4.4,1.96,5.68,3.54,6.88,4.56,4.7,47.52,31.54,26.2393352446773,63.66,52.22,0.181602341510736,0.179186331919743,0.0947949819417025,0.091511475023182,0.812878985207708,0.905240179101758,0.258955455518711,0.307834372638229,0.15881735439577,0.0281404760156664,0.119536463536464,0.0636777666777667,0.141214009233061,0.0724631246298922,0.694790764790765,0.325334846467759
"68",68,10.48,6.68,4.94,3.56,2.3,0.92,4.94,1.22,8.64,43.44,24.82,24.2885016232198,58.24,52.08,0.233059403069836,0.105826350399462,0.181937805742783,0.0282259748154377,0.759666838122473,0.309627416707657,0.0115444704520413,-0.0772614470475669,0.402051754970876,-0.0526574640173167,0.143468628894325,-0.0321356421356421,0.163618162653623,-0.0255820406290301,0.586225496725497,0.231978729467936
"69",69,6.68,10.52,1.24,1.42,0.74,3.94,17.06,16.98,7.86,36.8,51.34,62.5272573806129,78.7,44.66,0.31721806135994,0.432843225320366,0.195930191759645,0.3811374231511,1.61456510604505,2.08841561488658,0.981606690161397,1.55555191507222,0.212329645618282,1.34181633009462,0.188339105339105,0.663262985380632,0.230309591251102,1.14967839450691,0.463605442176871,0.257277764368848
"70",70,10.52,15.98,6.84,6.22,2.88,2.7,6.1,11.02,1.32,52.46,31,33.3150815407123,70.9,53.78,0.104131290624789,0.240939689959784,0.0254939694006694,0.19190594169427,0.43604543311881,0.857168844185533,0.160548165603915,0.140030896315522,0.059394864921177,0.335195936698073,0.0085117729707513,0.177436864982632,0.010700988158377,0.205165094466727,0.529664918414918,0.241012427762283
"71",71,15.98,23.28,10.76,3.32,4.12,4.2,10.62,15.98,4.72,58.76,54.92,40.3843227191218,90.08,63.48,0.168869997047337,0.294455060504116,0.0773405933768923,0.24175898769137,0.402020268624032,0.783472183235181,-0.0102693965037802,0.130490970391788,0.0549920418248062,0.381403620228098,0.0524377311079761,0.281382181108931,0.0572817524371068,0.337396490846853,0.765238080546904,0.402681812527191
"72",72,23.28,23.2,15.46,7.84,4.02,6.6,5.68,7.86,6.28,68.46,44.7,37.6284324742208,88.28,74.74,0.134667489332975,0.152444104870008,0.0880084524692468,0.108812036280605,0.415018280193491,0.410740790271595,0.10438196322786,0.1352435227567,0.0410118492629607,0.12895834852692,0.0229902079201137,0.0347043784898904,0.0244724798210566,0.0370948804392632,0.667733673335125,0.364556427312867
"73",73,23.2,27.08,15.94,5.68,7.24,3.38,15.42,8.82,8.42,67.9,60.28,45.8189673598231,100.56,76.32,0.236698340986828,0.240886269229689,0.117588967667808,0.122661267366329,0.381176557229277,0.536766386289077,0.10230648703005,0.124476721161264,0.145629329567725,0.127330252994514,0.0676461373990769,0.107230866485148,0.0731924704610672,0.117635007879436,0.738621479648812,0.407693155946386
"74",74,27.08,23.76,15.52,4.9,3.44,4,16.24,8.24,16.24,60.48,68.02,50.1068675204148,101.2,76.72,0.320838756641637,0.241828350241376,0.239199075081822,0.128533258568858,0.56335634581518,0.431580272422361,0.154706293213048,0.12094395545673,0.271212976304423,0.184761538821523,0.164253692618567,0.113181306983443,0.183271916683521,0.123862242838941,0.762093951378485,0.45238382367829
"75",75,23.76,17.32,12.24,6,2.62,4.3,10.8,6,14.1,54.62,51.08,42.8664144712446,85.52,68.72,0.290677311673902,0.196368626009754,0.229280994672878,0.104517951227182,0.672063832888462,0.34940647237558,0.315252215426285,0.0705364021763529,0.278564589182664,0.110230549501262,0.169973894089824,0.0406941827983018,0.192671088281583,0.0436236125359776,0.67176129718235,0.370817262640125
"76",76,17.32,13.98,7.42,3.08,4,0,12.48,9.82,11,49.62,49.74,39.9846722499346,82.92,60.62,0.283241392089543,0.269075810512908,0.200456222768312,0.180744089008933,0.865675263001951,0.653552983651812,NA,0.24490293104968,0.674922704331921,0.16322249848765,0.3311598541189,0.145680561698364,0.425345266899664,0.164091177787028,0.710721445221445,0.331511727902343
"77",77,13.98,0,0,0,0,12.3,4.34,4.62,7.68,51.76,31.5,NA,68.4,59.44,0.175664674258133,0.131069216351544,0.139243639147366,0.086060995564742,NA,NA,NA,NA,0.131884846953997,NA,0.135846366739556,NA,0.156340468417851,NA,NA,0.287742473908286
"78",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",79,0,15.72,0,0,12.26,0,5.28,7.92,5.78,50.6,38.66,NA,69.58,56.38,0.158885655542644,0.189534403393875,0.108643546096538,0.145767656411031,NA,NA,NA,NA,NA,0.252889992971816,NA,0.216624691442029,NA,0.256773113260635,NA,0.389828288633758
"80",80,15.72,17.2,10.34,6.56,0,1.7,8,7.22,7.26,51.26,40.34,37.2133183247813,73.74,58.52,0.206797448801416,0.206550421491139,0.132386607528241,0.132161426540816,0.423976326758461,0.517808618929101,0.264077425478493,NA,0.180399968616967,0.341708925971545,0.0364311401794239,0.0432584175888524,0.0395356861620106,0.0464347222981628,0.61412458276158,0.349452330542196
"81",81,17.2,13.5,8.32,1.46,2.66,2.2,8.06,5.76,12.98,45.5,46.3,30.24922985588,72.3,58.48,0.290858307802966,0.190535904518974,0.252259047698287,0.119994294415966,0.738341225667634,0.497464404591309,0.379653240593686,-0.00355812181532236,0.454219963625174,0.190629198350084,0.319805162901441,0.142371723048194,0.401729862983392,0.160647672461719,0.858435397935398,0.429915727046118
"82",82,13.5,8.26,6.52,2.74,0.88,6.36,2.54,1.94,6.08,45.18,21.9,17.5389894258187,55.74,51.26,0.15503852159842,0.0801184252086562,0.127673096137035,0.0423440162361148,0.743923029371864,0.238473440286156,0.302564913831917,0.0785745390061879,0.0418735213169862,0.0819715196152885,0.0717694358445132,0.0407506937506938,0.0797802180171313,0.0454466409964605,0.707067210567211,0.251912552829449
