"20",NA,NA,NA,NA,NA,NA,NA,122,199,134,154,150,NA,181,NA,97,104,142,NA,NA,NA,64,58,69,93,NA,61,143,52,49,NA,NA,NA,6,NA,43,NA,17,32,NA,NA,17,10,17,NA,16,21,34,43,27,31,11,11,28,4,10,28,NA,11,NA,NA,37,41,34,40,NA,35,11,12,8,6,9,9,11,11,8,7,6,6,6,7,10,7,12,13,23,39,14,16,21,NA,4,3,2,NA,1
"21",NA,NA,NA,NA,NA,NA,NA,127,199,132,154,140,NA,180,NA,91,110,154,NA,NA,NA,65,59,68,93,NA,51,139,53,48,NA,NA,NA,7,NA,42,NA,19,32,NA,NA,15,9,17,NA,14,22,35,53,22,31,8,7,28,4,10,28,NA,9,NA,NA,39,38,31,40,NA,32,12,13,13,6,4,7,7,13,11,6,6,5,5,10,7,8,16,14,28,39,17,16,22,NA,3,3,1,NA,1
"22",NA,NA,NA,NA,NA,NA,NA,123,201,133,154,150,NA,184,NA,89,111,154,NA,NA,NA,64,60,64,93,NA,61,139,45,49,NA,NA,NA,7,NA,42,NA,18,33,NA,NA,18,10,15,NA,11,24,40,44,24,28,8,12,28,3,11,29,NA,9,NA,NA,37,42,37,40,NA,32,11,17,14,4,4,8,10,12,9,7,6,4,6,9,10,8,16,16,26,35,17,17,20,NA,5,3,3,NA,1
"23",NA,NA,NA,NA,NA,NA,NA,123,201,133,154,153,NA,182,NA,99,106,155,NA,NA,NA,67,58,64,95,NA,57,144,50,49,NA,NA,NA,11,NA,42,NA,17,32,NA,NA,17,9,14,NA,14,26,34,48,31,27,6,11,27,5,12,30,NA,12,NA,NA,37,41,36,40,NA,33,13,10,10,4,5,10,10,15,12,6,7,5,7,10,8,6,15,13,24,35,13,17,18,NA,4,3,1,NA,1
"24",NA,NA,NA,NA,NA,NA,NA,131,201,132,154,142,NA,179,NA,100,105,151,NA,NA,NA,65,53,64,96,NA,59,139,49,49,NA,NA,NA,6,NA,43,NA,18,31,NA,NA,16,9,16,NA,11,23,34,44,26,32,10,8,27,5,9,28,NA,10,NA,NA,37,38,35,40,NA,33,11,14,11,7,4,8,8,13,10,9,5,4,5,13,8,6,13,15,28,34,14,19,20,NA,3,3,2,NA,1
"25",NA,NA,NA,NA,NA,NA,NA,122,205,134,154,147,NA,182,NA,98,106,153,NA,NA,NA,68,60,74,95,NA,55,144,50,48,NA,NA,NA,6,NA,42,NA,18,33,NA,NA,20,10,16,NA,11,22,38,43,25,30,7,8,30,4,8,28,NA,11,NA,NA,38,40,37,40,NA,31,11,13,10,4,6,8,10,9,10,7,5,6,7,10,7,8,13,13,27,32,14,16,19,NA,5,3,1,NA,1
"26",NA,NA,NA,NA,NA,NA,NA,126,199,134,154,150,NA,182,NA,96,108,149,NA,NA,NA,66,60,70,95,NA,55,132,49,50,NA,NA,NA,5,NA,42,NA,18,32,NA,NA,16,9,16,NA,12,24,38,45,24,25,8,7,28,4,12,29,NA,8,NA,NA,37,41,35,40,NA,35,14,15,10,3,5,5,9,11,7,7,5,5,6,9,11,7,15,17,28,33,15,19,23,NA,3,3,2,NA,1
"27",NA,NA,NA,NA,NA,NA,NA,124,199,135,154,146,NA,182,NA,91,109,153,NA,NA,NA,65,58,72,97,NA,54,135,46,50,NA,NA,NA,6,NA,42,NA,17,31,NA,NA,18,9,15,NA,13,18,38,47,22,30,9,8,31,4,9,28,NA,10,NA,NA,39,41,34,40,NA,31,8,14,12,6,5,9,10,14,7,6,5,5,4,9,10,7,16,15,25,37,13,18,24,NA,6,3,1,NA,1
"28",NA,NA,NA,NA,NA,NA,NA,118,200,132,154,143,NA,182,NA,92,110,159,NA,NA,NA,65,55,67,92,NA,50,140,50,50,NA,NA,NA,6,NA,42,NA,17,34,NA,NA,21,10,16,NA,13,21,38,49,24,28,13,7,29,3,11,28,NA,9,NA,NA,38,40,36,40,NA,33,11,15,11,4,6,9,9,12,8,10,5,5,6,11,12,7,12,17,27,38,14,16,22,NA,4,3,2,NA,1
"29",NA,NA,NA,NA,NA,NA,NA,125,205,135,154,152,NA,181,NA,91,107,150,NA,NA,NA,65,56,71,98,NA,53,143,49,49,NA,NA,NA,6,NA,43,NA,18,31,NA,NA,15,10,16,NA,13,20,37,47,27,27,9,7,30,4,11,29,NA,11,NA,NA,37,42,30,40,NA,31,13,11,10,5,8,6,9,13,8,6,4,8,5,9,8,7,15,14,24,35,16,18,25,NA,4,3,1,NA,1
